table,column,linkid,short_name,label,data_type,questionnaire_title,source,anon
qr_spi_subform_4,review_safety_planstep,2cedd4dd-15e5-4951-8674-ea4d4eeb7cfc,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,2e03fdf1-5274-494d-88e9-dd4b41ec90e6,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,2f44652f-df2d-476e-933d-75b6ed55f5f2,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,3314932c-64e4-4192-b583-eb31e87da1d0,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,33ae3bce-ebd5-4dbc-b40c-a4cbc30736e6,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,36dd1467-a7a1-428c-bdca-17d352a79904,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,370c849b-0e00-42ac-be9d-3b4c719ac31a,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,3785a264-8bd5-44ab-bf08-8aa33735c0eb,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,39de8b74-5cbc-4225-b27b-c97e72f08af3,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,3ab931b8-6bfd-4e5f-b86b-3c7377907331,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,3cae39d6-8d44-4fe4-835b-3f3ecd9b64fe,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,3e388595-a32f-4623-8c9f-3c67bad04070,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,40d6a87f-9498-4cfd-b233-4610e6de08c2,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,40d8ef64-02f0-42ae-9478-77651bd26dfa,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,40fbe8d0-4380-4efc-bb04-26fc7d3714eb,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,41cce38a-ca5c-4e24-904a-25b1027336ed,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,437d9ea2-adb5-471a-828b-a0285a282217,review_safety_planstep,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,44f02467-8ee0-49f0-8da7-5e7ed827125a,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,45772f3f-c610-408b-942b-359769945cf4,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,46c2861b-70a9-4fdf-94ea-e1a01cae3149,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,4a1c4c0d-158f-494c-a33f-1f7f8e41f21f,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,4d334b16-ea16-4299-94ed-32e84ef97021,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,5056d0ba-67ac-4eab-b05d-d42941f7b264,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,509b140e-b195-4696-bc5f-f2fc2d2f77dd,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,5151ea93-a0f2-478d-adb6-f31374107b52,person,SPI Subform 4 - Person 3,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,527c0166-cc35-4cc3-a9d9-7eeb0a54635e,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,52ef2ff5-ced6-418a-b9e7-f2ef47123df5,step_members_friends,Step 4Family members or friends who may offer help - Are you willing to share...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,methods_thought_using,53072f88-a81c-4f18-a49f-f85f64fb5be7,methods_thought_using,SPI Subform 4 - The methods I have thought about using include:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,5324bdce-baaa-45bf-935a-eb2f65bd7124,review_safety_planstep,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,drowning_protect_myself,53932020-eed8-46f4-8236-d548a6335a59,drowning_protect_myself,SPI Subform 4 - Drowning - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,53a575e3-aa59-408d-a0dd-8df237b68bf7,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,53def3a1-a7e5-4326-95f2-2561c26ecb47,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,544a444d-b101-4d56-9351-00bca8ec749e,step_members_friends,Step 4Family members or friends who may offer help - Person 2,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,54b75d55-1c43-4552-acbf-d9754831add8,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,57e87170-761c-4b57-a09c-d50cab02860c,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,5846d53f-171d-47c4-89ad-4016c3be8233,person,SPI Subform 4 - Person 2,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,58721b3d-88ae-4888-b5ec-ef7dfe30fb3d,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,5a79866d-f1fb-4bd8-b4c4-f18c982bef3c,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,5e2ab0f5-f5d9-4502-befe-aba770f0e206,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,603d1492-316f-497f-967b-5c4b1ab983ea,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,62a04638-8928-4aab-b490-1a33739b7a5c,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,62b0eb17-46e5-4c50-a133-087cc190a123,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,65252389-fa9e-4ef4-93ca-e952c77c4c05,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,656a57f8-f6f0-4fc5-b347-71dd8d38f596,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,658e8c22-d6ba-480a-81e0-dc4b6164de13,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,68608473-77e6-4341-9f1b-d4d18b17d3de,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,68fa6f2e-84ec-4dbc-900e-10ede297c488,step_members_friends,Step 4Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,69d5aec4-65d3-44b1-99ba-badd201769c5,person,SPI Subform 4 - Person 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,6a273a98-82ca-4d36-ade0-ce98f7899972,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,6ac23c5d-0035-4895-85f2-33c2fbba8f3f,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,6bbdb2cf-e7f6-443a-8f4e-841e16bb9b75,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,cutting_protect_myself,6f68c416-a5de-4f68-8ad0-33c6e85a9a68,cutting_protect_myself,SPI Subform 4 - Cutting - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,705df2d9-af92-4f4f-b513-17e01d07b609,review_safety_planstep,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,706fc36f-efef-4bf9-827e-7dc100cc92bc,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,72e5c1b7-7ce9-49bd-834b-d98b73ba7090,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,74d0f0df-e726-4c40-84ce-efece882818b,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,7845c436-4904-41fa-9553-2c401935623b,review_safety_planstep,Review the Safety PlanStep 2: Internal coping strategies,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,796f5440-54f8-4d69-b961-a5b7e6a63240,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,7b51625b-73b9-472d-9c71-299beb26694f,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,7ca03155-c9ec-45e1-8cd0-5b86fa444ad0,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,7d8621a4-dcc8-4f48-9210-3fb7d0dcc3c7,review_safety_planstep,Review the Safety PlanStep 2: Internal coping strategies,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,7e38a614-b0a2-48ea-b7c7-ca2bdc1f00db,step_members_friends,Step 4Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,808ba31c-cd29-4743-8801-dfce357d5956,person,SPI Subform 4 - Person 1,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,82d6b50b-0bb2-40f6-94b1-7a4c58df43f9,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,83661ebe-71cf-4eab-88e3-bfecbfe35164,review_safety_planstep,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,83dfd82f-0277-459d-abe3-e8795750f288,person,SPI Subform 4 - Person 5,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_members_friends,84018cd8-9134-429c-8dfe-fd6a16e4bd17,step_members_friends,Step 4Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,86da79f0-44cb-417d-ab20-c7ecc6f8f7c8,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,87dab385-fe6b-44ce-b6b2-5771c41d82c8,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,8891cd7b-ad1c-4030-afe4-6752cd273cf4,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,using_firearm_protect,88e9b865-b81a-494b-aef2-39e803b94e73,using_firearm_protect,SPI Subform 4 - Using a firearm - I will protect myself from this risk by:,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,892337bd-d7fd-46a7-bf72-08e87c9f412c,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,895fad45-c3b5-47c5-9edf-5f9b9e793fbf,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,taskid_safety_plan,8a1155e2-6c49-4f82-a9fc-2807ee298410,taskid_safety_plan,SPI Subform 4 - taskId My Safety Plan PDF,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,8a5b1c7d-e3ef-4443-85f1-fa5213d89f8d,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,8a9424b0-c893-4371-b5c9-bc0008be14b4,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,8c1ac4fe-1d76-4436-8f34-d315c6c17b9c,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,90cedcbf-bf11-4dc3-9733-42e6900a09fc,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,92ab6e65-f9bd-4718-8af6-f731425d3031,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,92da95cc-50dd-4bf0-acca-4465c07d44cc,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,965b7874-dd24-4215-acd4-8d241a262638,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,98407058-4855-44cc-ac45-6e0d0c072fdd,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,991ba845-38e5-4622-8528-dfeefbf20d3d,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,9aeae470-6ea4-4e7f-9644-ed0375fb6369,review_safety_planstep,Review the Safety PlanStep 4: Family members or friends who may offer help - ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,9b1b11e8-608f-4ea9-911b-88aae467ac27,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,9d203bac-75fd-4f31-bed6-073502a977f3,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,9e11ce97-90e8-42f2-ba18-8c4f0720c131,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,you_feel_suicidal,9ea8d78b-3288-4ec8-8288-459c03df64f0,you_feel_suicidal,"When you feel a suicidal crisis arising, go through each step of your plan. I...",text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,9f3a622a-d39b-49b0-84e7-0bcf4f832a4f,review_safety_planstep,Review the Safety PlanStep 1: Warning signs,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,9f46e0ff-0532-4105-be36-0cfa9d0770f2,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,9f531e61-26cf-4223-8653-39c24d6dd478,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,9faa2b78-1842-4326-bf7f-9975bf04dc2c,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,a0017b28-0aa9-4926-a7be-813f0a5e6bd0,person,SPI Subform 4 - Person 1,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,taskid_spi_navigator,a11ebb0d-acb3-4038-956b-293a41acb85b-spi,taskid_spi_navigator,SPI Subform 4 - taskId SPI Navigator,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_subform,a1c56f60-b823-4c15-b99d-a315d2ca1871,spi_subform,SPI Subform 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,a20b29af-3317-415e-9c6e-d9f3bbc4df33,person,SPI Subform 4 - Person 4,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,spi_item,a25cb682-be35-4909-965e-01b8c2d036a2,spi_item,SPI Item,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,a320b787-4cba-457f-9c60-67ff76c7020f,review_safety_planstep,Review the Safety PlanStep 5: Professionals or professional services that can...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,person,a33cdecd-b7e6-45d8-94b6-52fa80c64a6d,person,SPI Subform 4 - Person 5,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,review_safety_planstep,a3670632-ce8f-468a-b2f3-6934245d3531,review_safety_planstep,Review the Safety PlanStep 6: Making the environment safe - Taking pills - I ...,text,SPI Subform 4,questionnaire,FALSE
qr_spi_subform_4,step_professional_services,a57b5b34-12e5-4ec8-8215-7f316267323a,step_professional_services,Step 5Professionals or professional services that can help during a crisis,text,SPI Subform 4,questionnaire,FALSE
