period_date,organization_id,metric_id,value,unit,method_version,description,status
2025-10-08,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-08,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-08,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-09,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-09,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-09,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-10,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-10,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-10,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-11,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-11,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-11,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-12,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-12,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-12,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-13,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-13,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-13,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-14,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-14,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-14,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-15,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-15,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-15,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-16,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-16,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-16,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-17,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-17,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-17,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-18,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-18,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-18,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-19,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-19,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-19,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-20,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-20,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-20,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-21,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-21,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-21,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-22,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-22,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-22,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-23,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-23,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-23,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-24,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-24,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-24,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-25,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-25,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-25,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-26,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-26,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-26,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-27,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-27,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-27,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-28,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-28,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-28,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-29,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-29,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-29,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-30,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-30,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-30,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-31,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-31,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-10-31,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-01,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-01,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-01,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-02,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-02,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-02,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-03,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-03,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-03,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-04,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-04,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-04,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-05,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-05,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-05,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-06,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-06,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-06,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-07,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-07,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-07,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-08,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-08,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-08,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-09,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-09,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-09,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-10,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-10,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-10,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-11,92dd11a8-2635-476b-a8d0-573cf74d4487,clients_eligible_referral,15,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-11,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,clients_eligible_referral,2,count,v1,Clients eligible for referral (severe mental health),prod
2025-11-11,,clients_eligible_referral,23,count,v1,Clients eligible for referral (severe mental health),prod
